ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.33948,0.29268,8.18002,0.26112,1.75377,9.64502,0.08791,-1.66756,1.45752,-0.57407,-0.05577,0.12756,12.0,-20.317,2.383,-42.238,62.873,-10.622,-1.224,1.97,1001.699,15.5855,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,5003,2016-09-12 09:30:45:532
0.02338,1.32477,10.60017,0.29789,1.65764,9.66095,-0.38495,-0.08151,0.23811,0.14897,0.05962,1.10654,13.0,-18.237,8.257,-42.259,47.923,-9.732,-1.766,1.97,1001.71,25.1979,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,5503,2016-09-12 09:30:46:032
0.24736,1.38286,9.39484,-0.15006,1.22551,9.72862,-0.15503,0.29441,-0.72019,-0.09363,0.22781,1.22992,14.0,-4.921,20.023,-42.307,11.692,-7.524,0.328,1.97,1001.71,33.6636,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,6003,2016-09-12 09:30:46:532
0.03696,0.60997,9.35555,0.02528,1.21413,9.73117,0.08907,-0.27403,-1.48107,0.02951,-0.21855,0.14545,13.55037,-0.749,21.144,-40.785,1.975,-7.112,-0.149,1.97,1001.71,20.5218,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,6504,2016-09-12 09:30:47:033
0.25826,1.40767,10.02542,0.27276,1.34221,9.71053,0.41972,0.37878,1.55008,0.08241,0.0461,0.17876,9.54907,-4.152,20.92,-41.505,6.042,-7.575,-1.647,1.97,1001.71,42.6051,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,7004,2016-09-12 09:30:47:533
0.08101,1.99242,8.69493,0.26325,1.53067,9.68288,-0.24095,0.31846,-0.67239,-0.08893,0.17725,-0.24684,6.0,-3.883,14.871,-40.306,6.459,-9.173,-2.287,1.97,1001.71,44.837,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,7503,2016-09-12 09:30:48:032
0.76508,1.5071,8.14096,0.10307,1.81297,9.63706,0.65571,-0.48888,-1.1017,0.01007,-0.26077,-0.13483,5.0,-0.237,15.366,-39.139,358.911,-10.654,-0.613,1.97,1001.699,29.755,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,8003,2016-09-12 09:30:48:532
1.28781,0.26471,10.34984,-0.1899,2.38197,9.51108,2.11541,-2.37259,1.95603,0.17268,-0.20401,-1.49963,5.0,-0.294,15.979,-42.305,1.867,-14.057,1.144,1.97,1001.699,29.1975,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,8503,2016-09-12 09:30:49:032
-0.87012,2.36629,9.53381,0.02902,1.86791,9.62707,-1.19846,0.25158,-0.15836,0.16898,-0.26689,-1.15045,5.0,-21.608,10.503,-42.142,50.016,-10.269,-0.202,1.97,1001.699,15.5395,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,9003,2016-09-12 09:30:49:532
0.51199,1.98923,9.63223,0.28255,1.05692,9.74543,0.4321,0.98215,-0.13758,-0.33316,-0.09482,-0.14906,5.0,-30.756,4.243,-38.747,73.144,-7.629,-0.899,1.97,1001.709,31.4763,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,9503,2016-09-12 09:30:50:032
0.22746,2.01953,8.76889,0.3203,1.17569,9.73065,-0.0896,-0.0548,0.61134,-0.09772,-0.06339,0.18871,4.0,-46.582,5.052,-34.511,78.476,-6.886,-1.885,1.97,1001.693,30.3855,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,10003,2016-09-12 09:30:50:532
0.96449,-0.50693,9.54622,-0.17061,1.65747,9.66406,0.96702,-1.80379,-0.14657,-0.08601,-0.12094,0.07024,0.54863,-32.101,0.301,-41.661,77.927,-9.731,1.011,1.97,1001.699,30.2943,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,10503,2016-09-12 09:30:51:032
0.30449,1.91583,11.07542,-0.06512,1.54231,9.68439,0.54016,1.12145,-0.70125,-0.11472,0.08116,0.04375,0.0,-20.811,-1.115,-39.897,76.055,-9.049,0.385,1.97,1001.699,24.4944,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,11003,2016-09-12 09:30:51:532
0.67345,1.40797,9.21336,0.13664,1.84523,9.63052,0.75253,0.11747,-0.80566,0.05212,-0.14844,-1.32033,0.0,-18.803,-7.135,-37.506,88.991,-10.845,-0.813,1.97,1001.699,15.5894,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,11503,2016-09-12 09:30:52:032
-0.67801,1.36702,9.51341,0.29043,1.42755,9.69784,-0.73082,-0.19991,-0.8422,-0.13992,-0.52945,-1.44392,0.0,-6.569,-18.285,-36.215,154.731,-8.37,-1.715,1.97,1001.699,18.1594,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,12003,2016-09-12 09:30:52:532
-0.02783,1.15941,11.59827,0.21345,2.08965,9.57905,-0.35929,0.26261,-0.07956,-0.14096,-0.32663,-0.57581,0.0,-0.018,-17.192,-37.576,185.678,-12.303,-1.277,1.97,1001.699,15.6061,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,12503,2016-09-12 09:30:53:032
0.22398,2.11481,9.15566,0.35889,2.12811,9.56623,-0.49948,0.24668,-0.55853,0.16617,-0.03763,-0.34604,0.0,1.537,-15.181,-45.16,216.948,-12.533,-2.149,1.97,1001.699,25.4386,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,13003,2016-09-12 09:30:53:532
-1.21011,1.37383,9.63973,-0.28608,1.82838,9.63045,-0.22088,-0.28344,0.52497,-0.15038,0.05659,0.15892,0.0,1.358,-18.628,-59.97,174.031,-10.745,1.702,1.97,1001.689,52.2023,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,13504,2016-09-12 09:30:54:033
-0.75723,1.20035,9.33731,-0.37868,1.29455,9.71345,-0.26293,-0.15925,0.91367,-0.08255,0.02852,0.42964,0.0,2.788,-26.997,-67.073,181.24,-7.586,2.233,1.97,1001.699,46.2182,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,14003,2016-09-12 09:30:54:532
-0.49593,1.53105,10.07835,-0.46426,1.42392,9.69161,-0.18894,0.23793,0.47694,-0.09853,-0.11801,0.04604,0.0,4.054,-27.666,-62.067,182.089,-8.368,3.064,0.0,1001.699,15.9002,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,14503,2016-09-12 09:30:55:032
