ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.59801,0.59723,12.43303,-0.10641,2.25375,9.54357,-0.5025,1.16841,-0.29861,-0.13518,0.07101,-0.06281,6.0,-1.035,12.199,-39.265,3.977,-13.286,0.639,1.97,1001.71,47.9414,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,6503,2016-09-12 09:30:09:701
0.07303,2.59151,10.35825,-0.17733,2.24709,9.54408,-0.30696,0.11229,-0.67523,0.04713,-0.32545,-0.33876,5.0,3.92,11.829,-40.054,351.128,-13.246,1.064,1.97,1001.71,39.95,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,7003,2016-09-12 09:30:10:201
2.5905,1.7383,8.2497,-0.63748,2.34161,9.50162,3.14515,-0.52502,-1.62074,0.14546,-0.41476,-1.38756,5.0,2.028,14.131,-41.145,1.834,-13.814,3.838,1.97,1001.71,35.4948,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,7502,2016-09-12 09:30:10:700
-1.53564,2.45377,8.34587,-0.41856,2.12008,9.56559,-1.17134,0.16095,-1.019,-0.10321,-0.40137,-0.96187,5.0,-12.885,10.33,-41.931,38.399,-12.594,2.589,1.97,1001.71,40.0045,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,8004,2016-09-12 09:30:11:202
-0.76738,2.10818,11.41811,-0.10434,1.27422,9.72296,-0.46862,1.46585,1.09233,-0.12274,-0.22749,-0.33949,5.45137,-22.748,8.301,-41.223,60.563,-7.466,0.615,1.97,1001.71,32.6929,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,8502,2016-09-12 09:30:11:700
-0.56197,1.98201,8.29129,-0.2509,1.65772,9.66227,0.1511,0.06194,-1.34117,-0.08507,0.12456,0.07666,5.0,-34.203,3.008,-42.865,73.988,-9.732,1.487,1.97,1001.715,34.1675,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,9003,2016-09-12 09:30:12:201
-0.72946,1.71368,9.02583,-0.3818,2.01206,9.59043,-0.23671,-0.38734,-0.34428,0.18027,-0.3658,0.12488,2.5488,-44.533,0.229,-45.128,80.366,-10.902,3.09,1.97,1001.719,36.6488,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,9502,2016-09-12 09:30:12:700
-0.42934,2.22926,9.71632,-0.61026,2.02182,9.57655,-0.15136,0.69516,0.3195,0.42628,-0.10983,-0.2392,0.0,-22.823,-0.83,-41.866,75.973,-10.597,3.858,1.97,1001.719,34.8883,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,10003,2016-09-12 09:30:13:201
0.82983,2.22614,9.54166,-0.37944,2.10054,9.57153,1.07182,0.45979,-0.45873,0.01866,-0.12917,-0.43097,0.0,-17.163,-3.412,-41.003,72.97,-12.368,2.27,1.97,1001.719,15.8558,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,10503,2016-09-12 09:30:13:701
-0.55054,1.22156,9.82387,-0.68031,2.22309,9.52709,0.65762,-1.23647,0.68787,-0.16306,-0.4104,-1.15292,0.0,-13.094,-16.649,-37.639,117.545,-13.102,4.084,1.97,1001.712,22.7622,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,11002,2016-09-12 09:30:14:200
-0.34908,1.27866,8.75717,-0.56277,1.72814,9.63676,0.52478,0.20186,0.60687,0.48969,-0.3002,-1.09462,0.0,-1.636,-17.607,-37.598,159.141,-10.15,3.342,1.97,1001.699,15.6342,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,11502,2016-09-12 09:30:14:700
-0.02637,2.14035,9.3194,-0.05091,1.7194,9.65461,-0.46964,0.05167,0.06629,-0.06824,-0.06175,-0.64987,0.0,2.632,-15.179,-39.778,201.193,-10.334,0.087,1.97,1001.689,22.8201,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,12003,2016-09-12 09:30:15:201
-0.00735,1.40848,8.46008,0.23529,1.88176,9.62154,-0.74118,-1.2777,2.11948,-0.07254,0.23808,0.1989,0.0,-0.513,-10.013,-54.405,329.742,-11.063,-1.401,1.97,1001.689,32.3866,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,12502,2016-09-12 09:30:15:700
0.21579,2.11,8.6414,0.18163,2.2008,9.55478,-1.16653,-0.73447,0.11287,0.11366,0.07388,0.17223,0.0,-7.98,-18.082,-68.169,118.671,-11.738,-0.937,1.97,1001.69,15.7445,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,13002,2016-09-12 09:30:16:200
0.66194,2.64703,10.02679,0.59194,2.42717,9.48308,0.09169,0.2436,0.34164,-0.07867,-0.00218,-0.01428,0.0,-9.755,-27.036,-73.813,145.197,-14.33,-3.572,1.97,1001.699,15.8285,48.23475,16.366451,,536.5217022590825,,,89.46774,,0 / 22,13502,2016-09-12 09:30:16:700
