ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.00127,1.71359,8.34381,-0.02224,1.65813,9.66543,0.19853,-0.49838,-1.15197,0.09622,-0.21194,0.10641,73.45124,3.16,20.187,-41.016,354.564,-9.417,0.675,1.97,1001.669,39.3789,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,10003,2016-09-12 09:33:51:299
-0.70758,0.38545,10.57622,0.23828,2.24946,9.5422,-1.20239,-1.08655,-1.25976,0.0652,0.09558,0.98209,75.55086,6.328,16.449,-40.88,344.276,-13.261,-1.43,1.97,1001.679,34.4385,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,10504,2016-09-12 09:33:51:800
-0.4227,1.27634,9.74928,0.15157,2.06386,9.58582,-0.45381,-0.73465,0.08956,-0.32318,0.12698,1.58791,73.54955,17.482,-0.111,-37.938,294.283,-12.149,-0.906,1.97,1001.679,35.6582,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,11003,2016-09-12 09:33:52:299
-0.08232,2.43764,9.90802,0.06118,1.46564,9.69632,0.37695,0.55988,0.6436,0.03725,0.19038,0.36154,72.54866,17.807,-6.48,-37.338,268.681,-8.595,-0.362,1.97,1001.679,33.9186,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,11503,2016-09-12 09:33:52:799
0.12073,2.03296,8.22606,0.01619,1.73334,9.65224,-0.09379,-0.14594,-1.09066,-0.0554,-0.21126,0.04959,70.54877,19.118,-9.096,-36.673,263.359,-10.358,0.699,1.97,1001.684,41.8698,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,12003,2016-09-12 09:33:53:299
-0.44942,0.76112,9.30682,-0.19879,1.73684,9.64957,-0.33338,-0.87362,-1.16708,-0.29486,0.01682,0.07063,71.44614,18.556,-9.457,-35.254,261.931,-10.201,1.18,1.97,1001.699,44.2909,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,12504,2016-09-12 09:33:53:800
0.29593,0.06786,9.97777,-0.28426,1.90694,9.61526,0.01159,-0.71746,1.14702,-0.15556,0.30695,-0.11214,77.0,16.866,-7.265,-35.876,271.306,-11.469,1.241,1.97,1001.71,44.8293,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,13004,2016-09-12 09:33:54:300
0.21033,2.13788,9.5701,0.18442,2.05999,9.58608,0.25527,0.10779,0.14563,0.09512,-0.04306,0.18274,73.54921,16.481,-7.448,-37.93,272.975,-11.78,-0.799,1.97,1001.71,45.6047,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,13503,2016-09-12 09:33:54:799
0.37212,2.13553,9.23056,0.14344,2.01038,9.5973,0.21553,-0.25624,0.68887,0.16144,-0.10304,-0.0192,65.54819,16.136,-10.44,-38.451,262.954,-11.83,-0.856,1.97,1001.699,50.9486,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,14003,2016-09-12 09:33:55:299
0.54436,1.31134,9.59349,-0.11062,2.27855,9.53763,0.42366,-1.23876,-0.33185,0.04768,-0.02478,-0.01118,48.74826,17.673,-11.569,-36.703,260.225,-13.435,0.664,0.0,1001.698,51.9982,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,14503,2016-09-12 09:33:55:799
-0.34265,1.41316,11.57234,-0.20733,1.83685,9.63086,0.19325,0.03112,-0.56604,-0.17844,0.10652,0.05003,27.64855,18.414,-9.991,-36.954,262.101,-11.426,0.893,0.0,1001.689,53.2988,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,15003,2016-09-12 09:33:56:299
