ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.0407,1.47139,9.14433,0.10615,1.14531,9.73896,0.9794,-1.06917,0.24959,0.05693,0.38145,1.61174,83.0,18.17,-0.238,-36.063,283.529,-7.263,-1.152,1.97,1001.689,45.9895,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10604,2016-09-12 09:35:31:810
0.95351,1.27588,9.48705,0.06917,1.05412,9.74959,0.99344,0.50591,-0.56196,-0.33571,0.1487,1.29509,83.0,17.935,-3.859,-36.134,269.62,-6.171,-0.406,1.97,1001.698,43.4784,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10704,2016-09-12 09:35:31:910
0.88914,1.94621,9.11246,0.07895,0.96945,9.75829,0.80668,0.73826,-0.5754,0.05371,0.01813,0.68372,83.0,16.541,-5.899,-34.503,261.29,-5.479,-0.404,1.97,1001.69,43.4784,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10804,2016-09-12 09:35:32:010
0.35225,2.05319,9.51614,0.07167,1.06356,9.74854,0.64494,0.9242,-0.07499,0.05371,0.01813,0.68372,82.55475,16.541,-5.899,-34.503,261.29,-5.479,-0.404,1.97,1001.69,43.4784,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10904,2016-09-12 09:35:32:110
-0.26672,1.38528,10.21591,0.01269,1.21027,9.73167,0.4254,0.82398,0.58829,-0.02509,0.04282,0.1452,81.54984,17.47,-7.317,-35.866,260.651,-6.603,-0.215,1.97,1001.69,40.5731,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11005,2016-09-12 09:35:32:211
0.909,1.87102,8.66946,0.01183,1.55741,9.68219,0.97931,0.12295,-0.41417,0.41389,-0.05321,-0.25078,80.10001,17.361,-7.75,-36.656,261.941,-8.557,0.031,1.97,1001.689,40.5731,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11105,2016-09-12 09:35:32:311
0.21893,1.1299,8.53148,0.05052,1.49516,9.69187,0.36208,-0.54302,0.66463,-0.17654,-0.04436,-0.23103,77.64841,17.422,-8.907,-36.925,259.24,-8.77,-0.299,1.97,1001.689,40.5731,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11205,2016-09-12 09:35:32:411
-0.21515,1.0891,10.00061,0.08983,1.40957,9.7044,-0.61826,-0.12492,-1.65649,-0.09898,-0.02263,-0.2607,76.0,17.819,-6.419,-36.972,268.726,-8.62,-0.423,1.97,1001.689,47.9547,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11304,2016-09-12 09:35:32:510
0.08501,1.47728,9.90666,0.16711,1.27608,9.72184,-0.50121,-0.22603,-0.01317,-0.17653,-0.18726,-0.20581,75.54891,17.278,-5.757,-37.505,268.354,-8.264,-0.53,1.97,1001.689,47.9547,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11404,2016-09-12 09:35:32:610
0.31332,2.00229,9.47693,0.18981,1.32978,9.71422,-0.06673,0.59353,-0.64742,0.12761,-0.00349,0.06175,74.549,18.224,-5.904,-38.391,266.449,-7.308,-1.051,1.97,1001.689,47.9547,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11505,2016-09-12 09:35:32:711
-0.49161,2.02705,9.0565,0.09701,1.45905,9.69702,0.62512,0.46451,0.13437,0.18439,0.14488,-0.04424,74.0,17.493,-5.966,-37.344,266.856,-7.793,-1.119,1.97,1001.689,49.7694,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11605,2016-09-12 09:35:32:811
0.79617,2.09334,10.85237,-0.1356,1.72655,9.65251,0.55235,0.19448,0.59452,0.19746,0.15144,0.09003,74.44814,18.568,-6.885,-37.625,268.02,-9.446,0.377,1.97,1001.689,49.7694,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11705,2016-09-12 09:35:32:911
0.54417,0.92358,11.21549,-0.18154,1.81758,9.63503,0.63025,0.55054,0.54526,0.10059,0.11073,0.20253,75.0,18.684,-8.13,-37.286,267.064,-10.681,1.079,1.97,1001.689,49.7694,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11804,2016-09-12 09:35:33:010
-0.73361,0.77216,10.28358,-0.03589,1.74756,9.64962,0.33931,-0.94103,1.72525,0.08989,0.04953,0.06166,74.54877,18.414,-8.662,-37.517,263.381,-10.265,0.213,1.97,1001.689,49.7694,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11904,2016-09-12 09:35:33:110
-0.46291,1.024,9.5099,-0.05023,1.77448,9.64464,-0.13202,-0.87638,-1.41592,-0.13826,-0.36101,-0.02223,73.54924,19.797,-9.648,-36.168,260.988,-10.705,0.919,1.97,1001.689,50.6502,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12004,2016-09-12 09:35:33:210
0.46269,2.14876,8.52533,0.13156,1.76798,9.64507,-0.2373,-0.50442,0.20918,0.1356,-0.16191,0.03279,73.0,17.281,-9.789,-36.754,259.47,-10.425,0.298,1.97,1001.689,50.6502,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12105,2016-09-12 09:35:33:311
0.03827,2.47308,8.14186,0.24543,1.83423,9.63046,-0.25437,0.58538,-1.83718,-0.34288,-0.17798,-0.10547,73.0,16.443,-9.525,-38.208,261.322,-11.108,-1.08,1.97,1001.689,50.6502,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12204,2016-09-12 09:35:33:410
0.34294,2.01517,11.28539,0.21028,1.73981,9.6488,0.16983,0.26153,1.26892,0.0551,0.22453,-0.19902,73.0,17.171,-7.721,-36.255,266.14,-10.78,-1.46,1.97,1001.689,45.0208,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12304,2016-09-12 09:35:33:510
0.6601,1.57983,10.84142,0.00868,1.79049,9.64181,0.11279,0.33873,1.30985,0.06685,0.14153,-0.25725,73.90219,19.093,-8.463,-36.298,266.043,-10.497,-0.393,1.97,1001.689,45.0208,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12404,2016-09-12 09:35:33:610
0.27122,0.38556,11.09825,0.08565,1.75104,9.64868,0.76444,-0.71927,1.29565,-0.05936,-0.02191,-0.08083,75.0,16.537,-8.264,-36.78,265.736,-10.286,-0.509,1.97,1001.69,45.0208,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12504,2016-09-12 09:35:33:710
0.11667,0.69133,8.85407,-0.17224,2.00043,9.59891,0.74946,-0.6303,-1.28457,0.46205,0.44159,-0.0787,75.89963,17.673,-8.611,-37.018,266.044,-11.77,1.028,1.97,1001.699,48.4434,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12604,2016-09-12 09:35:33:810
-0.46468,1.07968,9.30833,-0.10991,1.87816,9.62449,0.24231,-1.30754,-0.34434,-0.18404,-0.02211,-0.17592,77.0,18.355,-8.229,-36.299,267.011,-11.041,0.654,1.97,1001.699,48.4434,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12705,2016-09-12 09:35:33:911
0.04324,2.13162,9.3232,-0.03862,1.91281,9.61821,-0.21986,0.10269,-2.5626,0.10368,0.00583,0.01834,77.45137,17.812,-6.279,-37.3,273.646,-10.928,0.238,1.97,1001.699,48.4434,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12804,2016-09-12 09:35:34:010
0.63135,2.10745,10.19992,-0.06474,2.1278,9.57281,0.59657,0.01404,-0.02882,0.23427,0.0719,0.07983,78.0,18.703,-7.599,-36.713,268.548,-11.461,0.138,1.97,1001.699,44.6813,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12906,2016-09-12 09:35:34:112
0.30638,1.98283,9.61197,-0.10713,2.32992,9.52525,0.31052,-0.2922,0.04859,0.36565,0.12933,0.13725,77.54849,17.511,-7.942,-37.46,273.474,-13.744,0.644,1.97,1001.703,44.6813,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13004,2016-09-12 09:35:34:210
-1.03308,2.11377,9.33313,-0.20433,2.57323,9.46082,-0.75649,-0.45421,0.12328,0.06825,0.04329,0.13092,77.4496,18.813,-10.085,-36.731,270.518,-15.212,1.237,1.97,1001.71,44.6813,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13104,2016-09-12 09:35:34:310
-0.55052,1.35722,8.20752,-0.17414,2.48133,9.48594,-0.53164,-1.5904,1.97361,-0.08073,-0.00616,0.1573,77.55083,19.257,-10.712,-36.299,266.661,-15.212,1.237,1.97,1001.71,44.6813,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13205,2016-09-12 09:35:34:411
-0.10008,1.25977,10.22606,-0.04795,2.33824,9.52369,-0.24931,-1.14657,-0.12483,-0.19072,-0.24422,0.26402,76.54877,17.85,-10.847,-36.235,263.349,-13.794,0.288,1.97,1001.71,46.373,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13304,2016-09-12 09:35:34:510
0.31453,2.29544,8.21359,0.10013,2.33309,9.52455,0.05913,-0.66766,0.14907,0.06467,-0.119,0.23921,74.64731,17.39,-9.834,-36.081,266.079,-13.763,-0.602,1.97,1001.71,46.373,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13405,2016-09-12 09:35:34:611
-0.1611,2.13042,9.37967,0.13297,2.3357,9.52351,-0.52802,-0.13667,-0.12459,0.03198,0.011,0.04073,71.6469,17.802,-11.517,-36.71,261.089,-13.779,-0.8,1.97,1001.71,46.373,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13504,2016-09-12 09:35:34:710
0.28728,2.32552,9.49847,0.11284,2.39936,9.50793,-0.22141,-0.17251,-0.16827,0.11731,0.02899,-0.01611,68.66658,17.3,-11.476,-36.925,264.552,-14.162,-0.68,1.97,1001.71,44.1139,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13604,2016-09-12 09:35:34:810
0.40121,2.67886,9.65463,-0.03305,2.67523,9.43464,0.31327,-0.36119,-0.01414,0.18616,-0.03329,-0.03592,66.11447,17.711,-11.278,-37.808,267.39,-14.966,-0.138,1.97,1001.71,44.1139,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13704,2016-09-12 09:35:34:910
0.47131,0.24632,11.77745,-0.1244,2.50266,9.48112,0.51859,-2.10826,1.72789,0.19612,0.00786,-0.10236,64.09705,18.584,-13.696,-36.763,257.716,-14.785,0.752,1.97,1001.71,44.1139,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13805,2016-09-12 09:35:35:011
-0.40273,0.7019,9.49568,-0.19677,2.47635,9.4868,-0.03753,-1.33371,-0.77682,0.19612,0.00786,-0.10236,58.48599,18.584,-13.696,-36.763,257.716,-14.785,0.752,1.97,1001.71,41.8272,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13904,2016-09-12 09:35:35:110
-0.35791,0.9724,9.41478,-0.36166,2.18398,9.55352,0.22342,-1.40366,0.02042,-0.19102,0.14714,-0.00681,47.58759,17.45,-12.198,-36.655,259.947,-13.656,1.858,0.0,1001.71,41.8272,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14004,2016-09-12 09:35:35:210
-0.44157,1.98781,8.68082,-0.36933,2.13138,9.5651,-0.1412,-1.01674,-0.05651,-0.14113,0.01563,-0.03522,37.84255,18.695,-12.247,-37.202,259.359,-12.868,2.168,0.0,1001.71,41.8272,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14104,2016-09-12 09:35:35:310
