ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.37262,-0.11128,13.70281,0.75268,2.32841,9.49644,-0.16165,-1.951,3.06766,0.07651,0.1763,0.10471,6.0,1.659,13.956,-40.639,347.324,-13.735,-4.532,1.97,1001.692,43.9024,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,6002,2016-09-12 09:41:21:780
0.99756,2.3992,10.34175,0.72453,2.05387,9.56175,0.28509,0.20256,0.84149,0.20923,-0.05408,0.05704,5.0,5.649,13.182,-40.331,336.76,-12.089,-4.333,1.97,1001.699,22.4993,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,6503,2016-09-12 09:41:22:281
-0.07814,2.13275,10.58807,0.4839,1.53146,9.67424,-0.65107,1.13813,-1.39955,-0.33113,0.01077,0.15491,5.0,5.597,11.168,-39.635,336.439,-10.007,-2.49,1.97,1001.69,43.7196,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,7003,2016-09-12 09:41:22:781
0.36784,2.81779,6.42535,0.17524,1.92654,9.61395,-0.10605,-0.84602,0.37218,-0.44734,0.02312,-0.41875,5.0,7.069,11.25,-38.232,337.144,-12.118,-1.33,1.97,1001.689,34.7742,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,7502,2016-09-12 09:41:23:280
-0.08214,2.30585,7.28874,-0.05506,2.85082,9.38297,0.05645,-1.16958,-1.71309,0.0806,0.10089,-0.01736,5.0,9.804,6.142,-36.67,327.88,-16.164,-0.125,1.97,1001.689,34.6118,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,8003,2016-09-12 09:41:23:781
0.19072,1.74809,5.63419,-0.19254,1.96218,9.60641,-0.24255,-2.17044,4.41157,1.12982,-0.11409,-0.35603,6.90118,30.005,3.525,-33.186,289.662,-11.33,1.015,1.97,1001.679,24.1512,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,8502,2016-09-12 09:41:24:280
-1.04698,1.92723,11.94025,-0.13623,1.92491,9.61491,-0.84589,-0.13326,2.02972,0.20006,0.00975,0.07178,30.20638,25.185,30.222,-39.273,326.648,-11.32,0.812,1.97,1001.679,35.8903,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,9002,2016-09-12 09:41:24:780
-0.60078,1.98543,10.36261,-0.02794,1.29192,9.72114,0.0415,0.66027,-0.89594,-0.22418,-0.04843,0.02161,42.44841,13.043,24.135,-38.322,335.888,-7.57,0.165,1.97,1001.686,26.962,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,9503,2016-09-12 09:41:25:281
-0.0744,2.03891,7.62978,-0.19042,1.52376,9.68567,-0.80691,-0.01145,-0.96991,-0.12048,-0.08691,0.18317,42.45087,9.048,23.16,-38.794,344.052,-8.939,1.126,1.97,1001.689,15.515,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,10002,2016-09-12 09:41:25:780
-0.73553,1.11919,9.31448,-0.36612,1.39086,9.70061,-0.53961,-0.58862,-0.34265,0.15666,0.17789,0.02518,44.0,9.053,22.141,-39.554,344.771,-8.154,2.161,1.97,1001.679,34.2401,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,10502,2016-09-12 09:41:26:280
-1.21054,0.96024,9.78134,-0.28399,1.80089,9.63569,-0.26619,0.52445,-0.79737,-0.61319,-0.11617,-0.09467,45.0,8.412,17.615,-41.364,345.217,-12.03,1.517,1.97,1001.686,43.5939,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,11002,2016-09-12 09:41:26:780
0.89418,1.28079,12.21086,-0.11253,1.54395,9.6837,0.80249,-0.19879,1.79494,-0.2061,-0.01436,0.29962,47.0,8.009,18.486,-41.423,343.348,-9.062,1.04,1.97,1001.689,18.1116,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,11503,2016-09-12 09:41:27:281
-0.21996,1.66347,9.18791,-0.03742,0.97777,9.75771,0.36825,0.66737,-1.26009,-0.14668,-0.18779,0.02042,50.90055,8.127,21.324,-40.25,342.5,-5.722,0.22,1.97,1001.699,38.0201,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,12003,2016-09-12 09:41:27:781
-0.79951,-0.07239,9.90894,-0.29596,0.34334,9.79617,0.61817,-1.30892,1.13341,0.0222,-0.10735,-0.6716,58.89835,4.878,26.085,-38.95,352.05,-2.006,1.73,1.97,1001.699,37.4557,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,12502,2016-09-12 09:41:28:280
-1.96053,-0.26341,8.48193,-0.52932,0.84367,9.75594,-0.72492,-1.80361,1.02225,0.01649,-0.03659,-0.35873,62.89914,5.45,26.416,-38.623,353.945,-4.173,2.852,1.97,1001.689,47.4598,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,13002,2016-09-12 09:41:28:780
-0.56883,1.72302,9.47668,0.07591,1.04818,9.75018,-0.39858,0.91368,-0.4059,0.19279,-0.0719,-0.5213,70.76801,-2.467,27.394,-41.098,3.142,-5.35,-0.439,1.97,1001.679,34.4506,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,13502,2016-09-12 09:41:29:280
2.41505,-0.1761,9.82826,0.01053,1.19805,9.73319,1.325,-1.33065,0.29087,0.08087,-0.05283,-0.83519,101.70704,-8.643,23.824,-47.209,16.621,-6.881,-0.25,1.97,1001.686,42.2153,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,14003,2016-09-12 09:41:29:781
0.0614,0.0619,10.72138,0.41784,1.29009,9.71244,-0.78417,-1.04835,-0.06385,0.36836,-0.08395,-1.3289,115.29756,-26.75,9.328,-43.741,60.682,-6.59,-2.398,1.97,1001.679,55.0019,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,14503,2016-09-12 09:41:30:281
-0.64691,1.41258,9.41904,0.30608,1.42388,9.6979,0.13419,0.36022,-0.42298,0.11664,0.23074,0.19742,82.8418,-25.395,7.249,-42.329,60.811,-8.061,-2.419,1.97,1001.679,43.9668,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 13,15002,2016-09-12 09:41:30:780
5.09827,3.2538,13.26563,-0.08567,1.59252,9.6761,-3.49863,0.03875,-2.55755,0.19913,0.70021,0.57521,63.55008,-27.165,6.461,-41.176,65.379,-9.346,0.507,1.97,1001.677,33.4363,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 13,15502,2016-09-12 09:41:31:280
0.70821,1.94237,9.1546,-0.05992,0.86284,9.76843,0.26537,1.03938,-0.80871,0.16441,-0.05707,0.02174,48.5488,-25.618,6.465,-40.886,70.593,-4.684,0.584,1.97,1001.679,59.4214,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,16006,2016-09-12 09:41:31:784
-0.19363,1.55426,9.263,-0.12026,1.56541,9.68016,0.07946,-0.52223,0.16491,0.26999,0.04718,0.15375,46.0,-25.224,7.175,-40.607,62.277,-9.185,0.712,1.97,1001.669,41.1323,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,16503,2016-09-12 09:41:32:281
0.14409,0.70616,11.06171,-0.10384,1.2485,9.7263,-0.06636,-0.49717,1.48627,-0.22749,-0.12743,-0.19565,52.0,-26.48,5.205,-42.412,67.652,-8.219,0.722,1.97,1001.669,39.162,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 13,17002,2016-09-12 09:41:32:780
-0.3223,1.61256,10.72867,0.14618,1.55846,9.68092,-0.54892,0.16972,0.97221,0.08578,-0.14503,0.01785,51.0,-28.055,3.003,-42.57,70.17,-9.144,-0.865,1.97,1001.679,43.0426,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 13,17504,2016-09-12 09:41:33:282
0.50961,1.66554,8.49257,-0.09119,1.54706,9.68342,0.40383,0.05915,-0.5865,-0.08055,0.05859,-0.06448,54.55487,-28.404,0.246,-43.207,76.648,-9.077,0.54,0.0,1001.679,37.1386,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,18002,2016-09-12 09:41:33:780
-0.77588,0.95415,10.224,-0.11893,1.17828,9.73488,-0.66277,-0.06857,0.11713,-0.01141,-0.07121,-0.04172,46.54911,-24.596,-2.76,-40.793,85.714,-6.901,0.7,0.0,1001.669,40.8946,48.234768,16.366447,,536.5879338864797,,,64.51613,,0 / 14,18502,2016-09-12 09:41:34:280
